Income.Group,Region,Country,Year,Urbanr,AgingPopr,FemLabr,Unemployr,GDPgr,GDPpcapr,FDIGDPr,FDIusdr,HDIr,LEIr,IncIr,EduIr,EPIr,EFIr,ESGcompr
Upper middle income,Latin America & Caribbean,Ecuador,2000, 109.44 , 116.67 , 104.08 , 104.35 , 29.67 , 97.03 , (115.47), (118.60), 104.21 , 107.98 , 100.16 , 104.72 , 108.41 , 103.64 , 105.14 
Upper middle income,Latin America & Caribbean,Ecuador,2001, 110.34 , 119.05 , 103.53 , 93.48 , 109.12 , 127.20 , 266.21 , 427.44 , 104.98 , 108.64 , 100.94 , 105.44 , 110.72 , 95.49 , 103.51 
Upper middle income,Latin America & Caribbean,Ecuador,2002, 110.89 , 121.43 , 102.99 , 108.70 , 111.33 , 145.82 , 331.83 , 621.64 , 105.76 , 109.18 , 101.72 , 106.35 , 109.43 , 92.03 , 102.47 
Upper middle income,Latin America & Caribbean,Ecuador,2003, 111.25 , 123.81 , 102.45 , 123.91 , 73.99 , 162.86 , 325.00 , 691.68 , 106.23 , 109.71 , 101.88 , 107.08 , 105.43 , 93.76 , 102.28 
Upper middle income,Latin America & Caribbean,Ecuador,2004, 111.62 , 126.19 , 106.52 , 108.70 , 223.13 , 180.68 , 276.63 , 664.24 , 107.01 , 110.24 , 103.29 , 107.80 , 111.02 , 94.28 , 104.15 
Upper middle income,Latin America & Caribbean,Ecuador,2005, 111.98 , 128.57 , 105.43 , 82.61 , 143.79 , 201.55 , 143.77 , 391.60 , 107.79 , 110.77 , 104.23 , 108.53 , 109.94 , 91.68 , 103.43 
Upper middle income,Latin America & Caribbean,Ecuador,2006, 112.34 , 130.95 , 105.98 , 76.09 , 119.66 , 223.49 , 70.14 , 215.42 , 108.26 , 111.17 , 104.85 , 108.89 , 106.33 , 94.63 , 103.71 
Upper middle income,Latin America & Caribbean,Ecuador,2007, 112.70 , 133.33 , 105.98 , 67.39 , 59.51 , 239.53 , 45.97 , 153.87 , 109.97 , 111.57 , 105.01 , 113.61 , 103.57 , 95.84 , 104.15 
Upper middle income,Latin America & Caribbean,Ecuador,2008, 113.07 , 138.10 , 106.25 , 84.78 , 172.75 , 285.26 , 207.07 , 839.21 , 110.75 , 111.97 , 106.42 , 113.79 , 98.85 , 95.67 , 103.30 
Upper middle income,Latin America & Caribbean,Ecuador,2009, 113.43 , 140.48 , 105.98 , 100.00 , 15.39 , 284.09 , 59.71 , 244.94 , 110.90 , 112.37 , 106.26 , 114.34 , 96.81 , 90.99 , 101.50 
Upper middle income,Latin America & Caribbean,Ecuador,2010, 113.79 , 142.86 , 104.89 , 89.13 , 95.80 , 311.08 , 28.85 , 131.66 , 111.53 , 112.77 , 106.89 , 115.25 , 99.04 , 85.44 , 100.60 
Upper middle income,Latin America & Caribbean,Ecuador,2011, 114.16 , 145.24 , 104.35 , 76.09 , 213.81 , 349.14 , 98.57 , 512.77 , 115.58 , 113.16 , 108.14 , 126.13 , 100.75 , 81.63 , 101.51 
Upper middle income,Latin America & Caribbean,Ecuador,2012, 114.34 , 147.62 , 105.98 , 69.57 , 153.32 , 381.47 , 78.05 , 450.33 , 115.26 , 113.56 , 109.23 , 123.59 , 103.06 , 83.71 , 102.60 
Upper middle income,Latin America & Caribbean,Ecuador,2013, 114.52 , 150.00 , 105.16 , 67.39 , 134.42 , 406.59 , 92.44 , 577.05 , 116.98 , 113.96 , 110.02 , 127.77 , 104.37 , 81.28 , 102.89 
Upper middle income,Latin America & Caribbean,Ecuador,2014, 114.88 , 152.38 , 103.53 , 76.09 , 102.96 , 428.13 , 91.83 , 613.01 , 116.82 , 114.36 , 110.49 , 126.13 , 105.13 , 83.19 , 103.58 
Upper middle income,Latin America & Caribbean,Ecuador,2015, 115.06 , 157.14 , 107.34 , 78.26 , 2.69 , 411.17 , 161.12 ," 1,049.76 ", 118.07 , 114.89 , 110.02 , 130.13 , 108.26 , 85.27 , 105.49 
Upper middle income,Latin America & Caribbean,Ecuador,2016, 115.25 , 161.90 , 111.41 , 100.00 , (133.33), 406.85 , 91.51 , 600.11 , 117.76 , 115.29 , 109.39 , 129.58 , 112.87 , 84.23 , 106.16 
Upper middle income,Latin America & Caribbean,Ecuador,2017, 115.61 , 166.67 , 111.96 , 82.61 , 64.36 , 417.15 , 72.43 , 495.68 , 117.91 , 115.82 , 109.39 , 129.58 , 117.96 , 85.44 , 107.81 
Upper middle income,Latin America & Caribbean,Ecuador,2018, 115.79 , 171.43 , 110.87 , 76.09 , 35.04 , 422.68 , 163.71 ," 1,155.53 ", 118.07 , 116.22 , 109.23 , 129.58 , 118.60 , 84.06 , 107.58 
Upper middle income,Latin America & Caribbean,Ecuador,2019, 116.15 , 176.19 , 111.14 , 86.96 , 1.46 , 415.15 , 105.55 , 744.15 ,  NA  ,  NA  ,  NA  ,  NA  , 118.94 , 81.28 ,  NA  
Lower middle income,Middle East & North Africa,Egypt,1990, 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 
Lower middle income,Middle East & North Africa,Egypt,1991, 99.54 , 100.00 , 100.00 , 100.00 , 19.86 , 85.04 , 39.62 , 26.45 , 100.92 , 100.87 , 100.49 , 100.77 , 100.00 , 100.00 , 100.36 
Lower middle income,Middle East & North Africa,Egypt,1992, 99.31 , 102.17 , 100.43 , 94.68 , 78.93 , 93.18 , 64.21 , 63.02 , 102.01 , 101.75 , 100.98 , 102.83 , 100.00 , 100.00 , 100.87 
Lower middle income,Middle East & North Africa,Egypt,1993, 99.08 , 102.17 , 100.87 , 115.96 , 51.19 , 101.60 , 61.98 , 68.28 , 103.11 , 102.77 , 101.31 , 104.88 , 100.00 , 100.00 , 101.37 
Lower middle income,Middle East & North Africa,Egypt,1994, 98.62 , 102.17 , 102.61 , 115.96 , 70.11 , 110.95 , 141.71 , 168.01 , 104.21 , 103.79 , 101.63 , 106.94 , 100.00 , 100.00 , 101.88 
Lower middle income,Middle East & North Africa,Egypt,1995, 98.39 , 104.35 , 98.70 , 117.02 , 81.92 , 126.05 , 58.20 , 69.94 , 105.49 , 104.96 , 102.29 , 109.00 , 100.00 , 100.00 , 102.48 
Lower middle income,Middle East & North Africa,Egypt,1996, 98.16 , 104.35 , 96.09 , 95.74 , 88.03 , 138.88 , 55.07 , 87.40 , 106.96 , 105.98 , 103.10 , 111.31 , 103.16 , 113.79 , 107.93 
Lower middle income,Middle East & North Africa,Egypt,1997, 98.16 , 106.52 , 93.91 , 89.36 , 96.92 , 157.87 , 66.48 , 105.45 , 108.24 , 107.00 , 103.92 , 113.62 , 107.22 , 119.26 , 111.01 
Lower middle income,Middle East & North Africa,Egypt,1998, 98.16 , 106.52 , 91.74 , 85.11 , 98.38 , 167.36 , 74.27 , 142.80 , 108.42 , 107.73 , 104.90 , 112.60 , 106.71 , 122.10 , 111.99 
Lower middle income,Middle East & North Africa,Egypt,1999, 98.39 , 106.52 , 93.48 , 84.04 , 106.82 , 175.48 , 68.77 , 142.35 , 110.81 , 108.45 , 105.72 , 118.51 , 107.83 , 126.91 , 114.66 
Lower middle income,Middle East & North Africa,Egypt,2000, 98.39 , 106.52 , 94.35 , 95.74 , 112.40 , 189.45 , 72.43 , 163.99 , 111.90 , 109.04 , 106.70 , 120.31 , 109.09 , 113.13 , 111.18 
Lower middle income,Middle East & North Africa,Egypt,2001, 98.39 , 106.52 , 96.09 , 98.94 , 62.38 , 181.77 , 30.58 , 68.91 , 112.82 , 109.48 , 107.19 , 122.37 , 116.39 , 112.69 , 112.86 
Lower middle income,Middle East & North Africa,Egypt,2002, 98.62 , 106.52 , 90.87 , 106.38 , 42.18 , 160.51 , 43.12 , 85.75 , 113.74 , 109.77 , 107.35 , 124.42 , 121.73 , 118.38 , 115.94 
Lower middle income,Middle East & North Africa,Egypt,2003, 98.62 , 106.52 , 92.17 , 117.02 , 56.35 , 148.72 , 16.76 , 30.01 , 114.10 , 110.20 , 107.52 , 125.19 , 122.30 , 121.01 , 117.06 
Lower middle income,Middle East & North Africa,Egypt,2004, 98.85 , 106.52 , 93.04 , 109.57 , 72.21 , 138.84 , 93.08 , 151.58 , 115.20 , 110.50 , 108.17 , 127.76 , 125.49 , 121.44 , 118.28 
Lower middle income,Middle East & North Africa,Egypt,2005, 98.85 , 106.52 , 94.35 , 119.15 , 78.91 , 155.10 , 350.96 , 731.80 , 116.30 , 110.93 , 108.50 , 130.33 , 122.34 , 122.10 , 118.33 
Lower middle income,Middle East & North Africa,Egypt,2006, 99.08 , 106.52 , 96.09 , 111.70 , 120.77 , 182.62 , 547.10 ," 1,370.42 ", 117.77 , 111.22 , 109.97 , 133.16 , 120.78 , 116.41 , 116.95 
Lower middle income,Middle East & North Africa,Egypt,2007, 99.08 , 104.35 , 102.61 , 93.62 , 125.07 , 217.84 , 519.58 ," 1,511.54 ", 119.23 , 111.66 , 111.27 , 135.99 , 117.68 , 119.04 , 117.82 
Lower middle income,Middle East & North Africa,Egypt,2008, 99.08 , 104.35 , 97.39 , 90.43 , 126.28 , 267.03 , 341.45 ," 1,049.09 ", 120.70 , 112.10 , 112.58 , 138.82 , 120.58 , 128.01 , 121.78 
Lower middle income,Middle East & North Africa,Egypt,2009, 98.85 , 104.35 , 101.30 , 96.81 , 82.47 , 304.22 , 207.95 , 850.47 , 120.88 , 112.54 , 113.07 , 138.82 , 121.09 , 126.91 , 121.72 
Lower middle income,Middle East & North Africa,Egypt,2010, 98.85 , 104.35 , 100.00 , 93.62 , 90.83 , 345.44 , 170.82 , 721.62 , 121.98 , 112.97 , 113.24 , 141.65 , 121.88 , 129.10 , 122.99 
Lower middle income,Middle East & North Africa,Egypt,2011, 98.85 , 106.52 , 97.83 , 125.53 , 31.14 , 364.66 , (111.98), (253.49), 122.53 , 113.41 , 112.91 , 142.93 , 127.28 , 129.32 , 124.26 
Lower middle income,Middle East & North Africa,Egypt,2012, 98.62 , 106.52 , 99.13 , 134.04 , 39.28 , 422.21 , 58.64 , 358.25 , 123.81 , 113.85 , 113.07 , 146.79 , 133.99 , 126.70 , 125.30 
Lower middle income,Middle East & North Africa,Egypt,2013, 98.62 , 108.70 , 101.74 , 140.43 , 38.56 , 426.36 , 85.06 , 538.95 , 124.73 , 114.29 , 112.91 , 149.87 , 139.66 , 119.91 , 124.71 
Lower middle income,Middle East & North Africa,Egypt,2014, 98.39 , 110.87 , 103.04 , 139.36 , 51.45 , 441.31 , 88.39 , 603.81 , 125.09 , 114.58 , 113.07 , 150.64 , 147.35 , 115.75 , 125.08 
Lower middle income,Middle East & North Africa,Egypt,2015, 98.39 , 110.87 , 101.74 , 139.36 , 77.15 , 470.06 , 121.88 , 934.00 , 126.37 , 115.01 , 113.89 , 153.47 , 151.40 , 120.79 , 127.96 
Lower middle income,Middle East & North Africa,Egypt,2016, 98.16 , 110.87 , 103.48 , 131.91 , 76.70 , 460.40 , 142.58 ," 1,094.21 ", 127.29 , 115.45 , 114.38 , 155.27 , 154.35 , 122.54 , 129.44 
Lower middle income,Middle East & North Africa,Egypt,2017, 98.16 , 113.04 , 102.17 , 124.47 , 73.78 , 318.75 , 184.31 , 998.57 , 127.47 , 115.89 , 114.87 , 155.53 , 157.81 , 115.10 , 128.03 
Lower middle income,Middle East & North Africa,Egypt,2018, 98.16 , 113.04 , 102.17 , 123.40 , 93.77 , 332.94 , 190.00 ," 1,082.80 ", 128.21 , 116.18 , 115.36 , 156.30 , 159.37 , 116.85 , 129.10 
Lower middle income,Middle East & North Africa,Egypt,2019, 98.16 , 115.22 , 102.61 , 114.89 , 98.07 , 394.44 , 174.02 ," 1,191.84 ",  NA  ,  NA  ,  NA  ,  NA  , 160.69 , 114.88 ,  NA  
Lower middle income,Latin America & Caribbean,El Salvador,1990, 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 
Lower middle income,Latin America & Caribbean,El Salvador,1991, 101.01 , 102.33 , 100.58 , 100.00 , 30.93 , 107.55 ," 1,216.69 "," 1,326.50 ", 100.76 , 101.92 , 100.00 , 100.52 , 100.00 , 100.00 , 100.40 
Lower middle income,Latin America & Caribbean,El Salvador,1992, 102.03 , 104.65 , 102.32 , 105.33 , 145.25 , 117.41 , 668.34 , 806.50 , 102.84 , 103.69 , 101.75 , 103.66 , 100.00 , 100.00 , 101.29 
Lower middle income,Latin America & Caribbean,El Salvador,1993, 104.26 , 106.98 , 105.80 , 132.00 , 120.44 , 133.10 , 624.26 , 865.63 , 104.91 , 105.17 , 102.80 , 106.81 , 100.00 , 100.00 , 102.03 
Lower middle income,Latin America & Caribbean,El Salvador,1994, 106.90 , 109.30 , 108.41 , 102.67 , 97.07 , 151.04 ,  NA  ,  NA  , 106.62 , 106.35 , 103.85 , 109.95 , 100.00 , 100.00 , 102.72 
Lower middle income,Latin America & Caribbean,El Salvador,1995, 109.53 , 111.63 , 106.38 , 102.67 , 98.00 , 173.40 ," 1,081.97 "," 2,003.78 ", 108.32 , 107.39 , 104.90 , 113.09 , 100.00 , 100.00 , 103.38 
Lower middle income,Latin America & Caribbean,El Salvador,1996, 112.17 , 113.95 , 105.80 , 102.67 , 16.92 , 184.30 ,  NA  , (479.08), 109.83 , 108.27 , 104.73 , 117.02 , 99.59 , 101.45 , 104.44 
Lower middle income,Latin America & Caribbean,El Salvador,1997, 114.60 , 116.28 , 106.67 , 106.67 , 64.88 , 194.59 ," 1,465.94 "," 3,110.38 ", 111.53 , 109.01 , 105.08 , 121.20 , 99.28 , 102.03 , 105.24 
Lower middle income,Latin America & Caribbean,El Salvador,1998, 117.24 , 120.93 , 112.17 , 94.67 , 54.93 , 206.36 ," 25,587.81 "," 58,088.84 ", 113.04 , 109.75 , 105.60 , 125.13 , 99.45 , 101.59 , 105.69 
Lower middle income,Latin America & Caribbean,El Salvador,1999, 118.46 , 123.26 , 113.91 , 89.33 , 44.72 , 211.20 ," 4,853.42 "," 8,534.08 ", 113.42 , 110.34 , 105.78 , 125.39 , 99.66 , 108.68 , 108.80 
Lower middle income,Latin America & Caribbean,El Salvador,2000, 119.47 , 127.91 , 114.49 , 93.33 , 23.31 , 218.96 ," 3,734.13 "," 9,398.02 ", 114.93 , 111.08 , 105.95 , 129.06 , 111.36 , 110.42 , 111.89 
Lower middle income,Latin America & Caribbean,El Salvador,2001, 120.69 , 130.23 , 115.07 , 93.33 , 18.16 , 226.70 ," 5,762.72 "," 15,203.30 ", 115.69 , 111.67 , 105.95 , 131.41 , 117.05 , 105.64 , 111.18 
Lower middle income,Latin America & Caribbean,El Salvador,2002, 121.70 , 134.88 , 115.65 , 76.00 , 32.72 , 232.36 ," 9,418.62 "," 26,113.22 ", 117.01 , 112.41 , 106.13 , 134.55 , 122.94 , 105.64 , 112.59 
Lower middle income,Latin America & Caribbean,El Salvador,2003, 122.92 , 139.53 , 117.10 , 84.00 , 32.33 , 241.70 ," 2,705.74 "," 6,458.51 ", 118.15 , 112.85 , 106.13 , 138.22 , 128.28 , 103.47 , 112.99 
Lower middle income,Latin America & Caribbean,El Salvador,2004, 123.94 , 144.19 , 115.65 , 81.33 , 18.44 , 249.25 ," 6,717.23 "," 19,281.75 ", 119.28 , 113.44 , 106.30 , 141.10 , 130.96 , 103.04 , 113.66 
Lower middle income,Latin America & Caribbean,El Salvador,2005, 124.95 , 146.51 , 116.81 , 96.00 , 56.04 , 265.67 ," 8,825.69 "," 20,979.08 ", 120.42 , 113.88 , 106.83 , 144.24 , 133.06 , 103.47 , 114.65 
Lower middle income,Latin America & Caribbean,El Salvador,2006, 126.17 , 151.16 , 117.97 , 88.00 , 89.89 , 287.90 ," 3,824.74 "," 14,088.08 ", 121.93 , 114.33 , 108.06 , 146.86 , 145.91 , 100.72 , 116.09 
Lower middle income,Latin America & Caribbean,El Salvador,2007, 127.38 , 153.49 , 117.97 , 85.33 , 38.51 , 304.79 ," 23,130.90 "," 76,664.98 ", 121.74 , 114.92 , 108.41 , 145.29 , 144.91 , 99.71 , 115.51 
Lower middle income,Latin America & Caribbean,El Salvador,2008, 129.21 , 158.14 , 118.55 , 78.67 , 53.21 , 320.89 ," 12,741.57 "," 43,387.88 ", 122.31 , 115.36 , 109.11 , 145.81 , 148.97 , 99.13 , 116.16 
Lower middle income,Latin America & Caribbean,El Salvador,2009, 131.03 , 160.47 , 119.13 , 97.33 , (143.18), 312.70 ," 5,316.46 "," 19,268.58 ", 122.31 , 115.81 , 108.06 , 146.60 , 155.10 , 101.01 , 117.90 
Lower middle income,Latin America & Caribbean,El Salvador,2010, 132.86 , 165.12 , 120.87 , 65.33 , 43.55 , 326.35 ," (1,656.73)"," (11,982.67)", 124.57 , 116.40 , 108.76 , 153.40 , 165.28 , 101.16 , 120.47 
Lower middle income,Latin America & Caribbean,El Salvador,2011, 134.48 , 167.44 , 120.58 , 57.33 , 79.00 , 357.28 ," 1,532.67 "," 11,506.73 ", 124.01 , 116.99 , 109.63 , 149.21 , 171.67 , 99.57 , 120.65 
Lower middle income,Latin America & Caribbean,El Salvador,2012, 136.31 , 169.77 , 121.74 , 50.67 , 58.27 , 375.04 ," 5,104.27 "," 24,549.73 ", 124.76 , 117.43 , 109.98 , 151.05 , 176.86 , 99.42 , 121.73 
Lower middle income,Latin America & Caribbean,El Salvador,2013, 137.93 , 174.42 , 123.77 , 49.33 , 46.23 , 383.92 ," 2,829.48 "," 9,435.24 ", 125.14 , 118.02 , 110.33 , 150.79 , 181.30 , 96.53 , 121.37 
Lower middle income,Latin America & Caribbean,El Salvador,2014, 139.76 , 176.74 , 122.61 , 56.00 , 35.42 , 392.62 ," 5,687.07 "," 16,143.44 ", 124.76 , 118.61 , 110.51 , 148.69 , 185.13 , 95.80 , 121.61 
Lower middle income,Latin America & Caribbean,El Salvador,2015, 141.38 , 181.40 , 121.45 , 53.33 , 49.57 , 405.37 ," 5,354.82 "," 20,879.52 ", 124.76 , 119.05 , 111.03 , 147.12 , 181.33 , 95.08 , 120.71 
Lower middle income,Latin America & Caribbean,El Salvador,2016, 143.00 , 183.72 , 122.32 , 58.67 , 52.71 , 416.35 ," 5,029.98 "," 18,324.71 ", 125.14 , 119.65 , 111.38 , 147.64 , 176.64 , 94.21 , 119.82 
Lower middle income,Latin America & Caribbean,El Salvador,2017, 144.62 , 188.37 , 121.45 , 58.67 , 46.57 , 427.76 ," 5,118.56 "," 46,823.87 ", 125.71 , 120.09 , 111.73 , 148.17 , 172.58 , 92.76 , 118.76 
Lower middle income,Latin America & Caribbean,El Salvador,2018, 146.04 , 193.02 , 121.45 , 53.33 , 50.31 , 444.98 ," 4,010.68 "," 43,515.73 ", 126.09 , 120.68 , 112.26 , 148.17 , 173.26 , 91.46 , 118.52 
Lower middle income,Latin America & Caribbean,El Salvador,2019, 147.46 , 197.67 , 121.74 , 54.67 , 49.31 , 458.06 ," 6,806.59 "," 34,862.72 ",  NA  ,  NA  ,  NA  ,  NA  , 174.03 , 89.44 ,  NA  
High income,Europe & Central Asia,Estonia,1990, 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 
High income,Europe & Central Asia,Estonia,1991, 99.72 , 102.56 , 100.00 , 100.00 , (100.00), 100.00 , 100.00 , 100.00 , 99.32 , 99.34 , 98.55 , 100.15 , 100.00 , 100.00 , 99.70 
High income,Europe & Central Asia,Estonia,1992, 99.58 , 105.98 , 100.42 , 246.67 , (100.00), 100.00 , 100.00 , 100.00 , 98.08 , 98.82 , 94.72 , 101.19 , 100.00 , 100.00 , 99.18 
High income,Europe & Central Asia,Estonia,1993, 99.30 , 110.26 , 100.64 , 433.33 , (100.00), 100.00 , 100.00 , 194.10 , 97.12 , 98.42 , 92.87 , 100.44 , 100.00 , 100.00 , 98.73 
High income,Europe & Central Asia,Estonia,1994, 99.02 , 113.68 , 100.85 , 506.67 , (100.00), 104.96 , 126.28 , 263.76 , 97.67 , 98.29 , 93.00 , 102.22 , 100.00 , 100.00 , 98.97 
High income,Europe & Central Asia,Estonia,1995, 98.74 , 116.24 , 101.27 , 646.67 , 375.61 , 116.74 , 109.42 , 247.50 , 99.18 , 98.55 , 94.58 , 104.74 , 100.00 , 100.00 , 99.60 
High income,Europe & Central Asia,Estonia,1996, 98.46 , 119.66 , 101.69 , 660.00 , 400.53 , 125.91 , 82.57 , 137.07 , 100.55 , 98.95 , 95.77 , 107.56 , 100.47 , 100.31 , 100.44 
High income,Europe & Central Asia,Estonia,1997, 98.17 , 122.22 , 102.33 , 693.33 , 894.35 , 137.15 , 126.70 , 161.24 , 102.33 , 99.61 , 97.62 , 110.67 , 100.32 , 105.98 , 102.88 
High income,Europe & Central Asia,Estonia,1998, 97.89 , 123.93 , 101.27 , 633.33 , 363.65 , 152.42 , 250.16 , 714.22 , 103.97 , 100.39 , 98.68 , 113.78 , 102.92 , 111.20 , 105.80 
High income,Europe & Central Asia,Estonia,1999, 97.61 , 125.64 , 101.48 , 773.33 , (24.56), 154.55 , 134.60 , 276.46 , 104.93 , 101.18 , 98.55 , 116.00 , 102.88 , 113.19 , 106.78 
High income,Europe & Central Asia,Estonia,2000, 97.47 , 128.21 , 102.97 , 893.33 , 715.34 , 151.99 , 173.96 , 402.84 , 106.85 , 102.11 , 100.26 , 119.70 , 103.60 , 107.21 , 106.11 
High income,Europe & Central Asia,Estonia,2001, 97.19 , 131.62 , 103.18 , 873.33 , 464.07 , 168.14 , 225.42 , 425.91 , 108.22 , 102.89 , 101.45 , 121.78 , 103.73 , 116.72 , 109.54 
High income,Europe & Central Asia,Estonia,2002, 97.05 , 135.04 , 103.18 , 666.67 , 514.17 , 199.30 , 109.18 , 189.77 , 109.45 , 103.82 , 102.77 , 122.96 , 104.41 , 119.02 , 110.90 
High income,Europe & Central Asia,Estonia,2003, 96.91 , 138.46 , 102.54 , 753.33 , 560.70 , 268.70 , 250.15 , 949.48 , 110.41 , 104.74 , 104.10 , 123.70 , 101.17 , 119.17 , 110.53 
High income,Europe & Central Asia,Estonia,2004, 96.77 , 141.03 , 104.03 , 680.00 , 512.04 , 332.35 , 212.99 , 868.86 , 111.51 , 105.66 , 105.55 , 124.59 , 97.76 , 118.71 , 109.98 
High income,Europe & Central Asia,Estonia,2005, 96.49 , 143.59 , 105.08 , 533.33 , 677.82 , 388.03 , 516.13 ," 2,751.55 ", 113.01 , 106.58 , 107.66 , 125.93 , 109.09 , 115.34 , 112.62 
High income,Europe & Central Asia,Estonia,2006, 96.35 , 145.30 , 104.03 , 393.33 , 691.73 , 471.01 , 245.95 , 388.11 , 113.97 , 107.50 , 109.38 , 126.22 , 107.78 , 114.88 , 112.58 
High income,Europe & Central Asia,Estonia,2007, 96.21 , 147.01 , 102.75 , 306.67 , 561.12 , 624.28 , 321.60 , 803.12 , 114.93 , 108.55 , 110.57 , 126.81 , 105.28 , 119.63 , 113.74 
High income,Europe & Central Asia,Estonia,2008, 96.07 , 147.86 , 102.97 , 366.67 , (309.84), 679.65 , 193.08 , 855.01 , 115.21 , 109.61 , 109.91 , 127.11 , 102.82 , 119.48 , 113.15 
High income,Europe & Central Asia,Estonia,2009, 95.79 , 148.72 , 103.39 , 900.00 , (878.81), 551.68 , 224.95 , 626.01 , 114.79 , 110.79 , 107.13 , 127.85 , 105.89 , 117.18 , 113.14 
High income,Europe & Central Asia,Estonia,2010, 95.65 , 149.57 , 104.66 ," 1,113.33 ", 263.80 , 551.52 , 313.26 ," 1,680.15 ", 115.62 , 111.97 , 107.27 , 129.19 , 105.20 , 114.57 , 112.57 
High income,Europe & Central Asia,Estonia,2011, 95.51 , 151.28 , 104.45 , 820.00 , 553.23 , 657.07 , 113.86 ," 3,097.53 ", 116.85 , 113.16 , 108.85 , 129.78 , 105.21 , 115.34 , 113.30 
High income,Europe & Central Asia,Estonia,2012, 95.51 , 153.85 , 103.81 , 666.67 , 290.26 , 653.83 , 183.40 , 629.20 , 117.67 , 114.21 , 109.91 , 129.93 , 107.68 , 112.27 , 113.39 
High income,Europe & Central Asia,Estonia,2013, 95.65 , 156.41 , 103.81 , 573.33 , 181.96 , 714.97 , 103.39 , 306.84 , 118.22 , 115.26 , 110.70 , 129.63 , 107.39 , 115.49 , 114.51 
High income,Europe & Central Asia,Estonia,2014, 95.93 , 158.12 , 102.54 , 493.33 , 281.89 , 759.45 , 158.37 , 803.17 , 118.49 , 116.18 , 111.23 , 128.89 , 108.89 , 116.41 , 115.30 
High income,Europe & Central Asia,Estonia,2015, 96.07 , 160.68 , 103.18 , 413.33 , 212.33 , 653.37 , (173.87), (274.56), 119.32 , 116.97 , 111.76 , 130.07 , 110.84 , 117.79 , 116.58 
High income,Europe & Central Asia,Estonia,2016, 96.35 , 163.25 , 102.54 , 453.33 , 260.22 , 680.03 , 91.81 , 697.43 , 119.86 , 117.63 , 112.42 , 130.67 , 112.75 , 118.40 , 117.55 
High income,Europe & Central Asia,Estonia,2017, 96.49 , 164.96 , 102.33 , 386.67 , 450.02 , 760.24 , 153.02 ," 1,350.19 ", 120.41 , 118.16 , 113.34 , 130.52 , 111.76 , 121.32 , 118.35 
High income,Europe & Central Asia,Estonia,2018, 96.77 , 167.52 , 102.33 , 360.00 , 389.89 , 867.26 , 93.85 ," 1,773.81 ", 120.82 , 118.55 , 114.00 , 130.52 , 112.04 , 120.86 , 118.45 
High income,Europe & Central Asia,Estonia,2019, 97.05 , 170.94 , 101.91 , 340.00 , 363.91 , 882.23 , 224.64 ," 1,368.78 ",  NA  ,  NA  ,  NA  ,  NA  , 112.50 , 117.48 ,  NA  
Lower middle income,Sub-Saharan Africa,Eswatini,1990, 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 100.00 
Lower middle income,Sub-Saharan Africa,Eswatini,1991, 101.98 , 100.00 , 99.78 , 100.00 , 8.38 , 100.91 , 263.02 , 253.89 , 100.18 , 99.53 , 99.84 , 101.23 , 100.00 , 100.00 , 100.03 
Lower middle income,Sub-Saharan Africa,Eswatini,1992, 103.96 , 100.00 , 99.78 , 100.47 , 15.35 , 109.33 , 251.59 , 240.67 , 99.63 , 98.14 , 100.16 , 100.74 , 100.00 , 100.00 , 99.78 
Lower middle income,Sub-Saharan Africa,Eswatini,1993, 105.94 , 100.00 , 99.55 , 101.41 , 14.78 , 112.80 , 196.19 , 196.23 , 98.72 , 95.81 , 99.68 , 100.49 , 100.00 , 100.00 , 99.24 
Lower middle income,Sub-Saharan Africa,Eswatini,1994, 108.42 , 100.00 , 99.55 , 101.41 , 11.42 , 115.37 , 165.02 , (106.36), 97.43 , 92.87 , 98.54 , 100.74 , 100.00 , 100.00 , 98.54 
Lower middle income,Sub-Saharan Africa,Eswatini,1995, 110.40 , 104.00 , 100.00 , 101.41 , 22.96 , 135.24 , 112.78 , 138.53 , 96.51 , 89.30 , 100.65 , 100.25 , 100.00 , 100.00 , 98.21 
