"Income.Group","Region","Country","Year","Urbanr","AgingPopr","FemLabr","Unemployr","GDPgr","GDPpcapr","FDIGDPr","FDIusdr","HDIr","LEIr","IncIr","EduIr","EPIr","EFIr","ESGcompr"
"High income","Europe & Central Asia","France",2014,107.15,131.43,110.16,113.19,32.7,197.36,19.59,-218.52,113.72,109.51,104.66,128.53,116.01,98.6,109.93
"High income","Europe & Central Asia","France",2015,107.56,135,110.16,114.29,38.06,168.11,169.09,-38.84,113.85,109.62,104.77,128.68,117.19,97.05,109.91
"High income","Europe & Central Asia","France",2016,107.83,137.86,110.39,110.99,37.47,169.94,127.79,-193.35,113.72,109.85,104.89,128.21,117.93,96.74,110.04
"High income","Europe & Central Asia","France",2017,108.23,140.71,110.39,103.3,78.37,178.09,133.06,-58.7,114.1,110.08,105.36,128.53,117.62,98.29,110.52
"High income","Europe & Central Asia","France",2018,108.5,142.86,110.85,100,61.32,191.02,247.25,-318.16,114.23,110.19,105.59,128.53,117.75,99.22,110.86
"High income","Europe & Central Asia","France",2019,108.91,145.71,110.85,92.31,51.59,185.8,180.94,-21.64,NA,NA,NA,NA,118,99.07,NA
"Upper middle income","Sub-Saharan Africa","Gabon",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Upper middle income","Sub-Saharan Africa","Gabon",1991,102.03,100,99.5,100,117.72,88.32,-181.87,-255.56,100.65,100,100.63,101.48,100,100,100.3
"Upper middle income","Sub-Saharan Africa","Gabon",1992,103.76,100,99,100.57,-159.51,88.98,183.93,226.7,100.65,99.68,98.99,102.96,100,100,100.1
"Upper middle income","Sub-Saharan Africa","Gabon",1993,105.64,100,98.75,101.71,76.01,67.83,-310.44,-360.15,100.97,99.37,99.12,104.44,100,100,100.25
"Upper middle income","Sub-Saharan Africa","Gabon",1994,106.95,98.21,98.5,101.14,71.51,63.23,-292.58,-323.01,101.45,98.73,99.75,105.92,100,100,100.45
"Upper middle income","Sub-Saharan Africa","Gabon",1995,108.25,98.21,98.5,101.14,95.79,72.91,-419.45,-882.67,101.78,98.1,99.87,107.61,100,100,100.58
"Upper middle income","Sub-Saharan Africa","Gabon",1996,109.55,96.43,98.5,100.57,69.82,81.61,-505.73,-1200.22,102.1,97.3,100,109.09,99.87,96.87,99.61
"Upper middle income","Sub-Saharan Africa","Gabon",1997,110.71,96.43,98.5,100,110.52,74.45,-274.5,-843.93,102.26,96.35,100.5,110.57,99.91,102.26,101.49
"Upper middle income","Sub-Saharan Africa","Gabon",1998,111.87,96.43,98.5,100,66.98,61.12,239.66,253.97,102.75,95.4,101.38,112.26,99.98,102.96,101.95
"Upper middle income","Sub-Saharan Africa","Gabon",1999,113.02,94.64,98.5,100,-272.04,62.03,155.44,-616.1,101.94,94.44,98.74,113.74,100.99,105.22,102.39
"Upper middle income","Sub-Saharan Africa","Gabon",2000,114.18,92.86,98.5,99.43,-136.27,65.81,444.59,-252.16,101.29,93.49,96.48,115.22,103.38,101.22,101.15
"Upper middle income","Sub-Saharan Africa","Gabon",2001,115.2,91.07,98.75,98.86,41.12,63.64,-262.44,-307.88,101.78,92.7,97.49,116.49,105.69,95.65,100.04
"Upper middle income","Sub-Saharan Africa","Gabon",2002,116.35,91.07,99,98.86,-104.8,65.75,1.77,138.8,102.1,92.22,97.74,117.76,106.36,100.87,101.98
"Upper middle income","Sub-Saharan Africa","Gabon",2003,117.37,87.5,99.5,98.86,43.28,78.52,124.3,400.5,102.26,92.22,97.36,119.03,115.95,102.09,104.38
"Upper middle income","Sub-Saharan Africa","Gabon",2004,118.38,85.71,99.75,97.71,13.28,91.39,328.01,770.85,102.1,92.54,95.73,120.3,121.02,99.3,104.37
"Upper middle income","Sub-Saharan Africa","Gabon",2005,119.39,83.93,100,96.57,51.54,109.88,275.91,373.75,103.07,93.17,96.73,121.56,120.82,95.3,103.49
"Upper middle income","Sub-Saharan Africa","Gabon",2006,120.26,82.14,100,98.86,-154.05,115.09,210.31,NA,103.07,94.29,94.6,122.62,122.62,97.57,104.46
"Upper middle income","Sub-Saharan Africa","Gabon",2007,121.13,80.36,100.25,101.71,115.71,134.74,426.56,1334.35,103.88,95.87,94.72,123.68,126.45,95.3,104.9
"Upper middle income","Sub-Saharan Africa","Gabon",2008,122.14,78.57,100.25,104.57,-163.72,162.91,362.35,1839.6,104.2,97.46,93.09,124.52,130.29,94.26,105.35
"Upper middle income","Sub-Saharan Africa","Gabon",2009,123.01,75,100,112,2.51,122.67,426.92,878.09,105.49,99.21,94.1,125.58,131.33,95.65,106.61
"Upper middle income","Sub-Saharan Africa","Gabon",2010,123.73,73.21,100,116.57,136.55,141.16,295.39,328.69,106.3,101.11,93.72,126.64,128.66,96.35,106.65
"Upper middle income","Sub-Saharan Africa","Gabon",2011,124.6,71.43,100.25,116.57,136.58,172.43,499.94,2458.73,107.11,103.02,93.47,127.7,127.76,98.61,107.58
"Upper middle income","Sub-Saharan Africa","Gabon",2012,125.33,69.64,100.5,116.57,101.13,156.54,319.64,-622.61,108.56,104.76,95.1,128.54,127.54,98.09,108.07
"Upper middle income","Sub-Saharan Africa","Gabon",2013,126.19,67.86,100.75,117.14,108.6,154.47,149.22,196.46,109.69,106.67,95.73,129.39,125.57,100.52,108.99
"Upper middle income","Sub-Saharan Africa","Gabon",2014,126.92,66.07,100.75,116,83.1,154.15,562.24,1753.08,111.15,108.25,97.36,130.66,125,100.52,109.6
"Upper middle income","Sub-Saharan Africa","Gabon",2015,127.5,64.29,100.75,116,74.71,117.8,23.5,56.54,111.79,109.68,96.73,131.71,124.38,101.39,109.98
"Upper middle income","Sub-Saharan Africa","Gabon",2016,128.22,64.29,100.5,115.43,40.28,111.41,718.59,NA,112.44,110.95,96.73,132.77,126.98,102.61,111.22
"Upper middle income","Sub-Saharan Africa","Gabon",2017,128.8,64.29,100,114.29,9.24,115.34,713.19,NA,113.09,111.9,96.61,133.83,130.48,101.91,111.95
"Upper middle income","Sub-Saharan Africa","Gabon",2018,129.38,64.29,99.75,113.14,16.1,126.92,662.7,NA,113.41,112.86,96.11,134.46,131.68,100.87,111.98
"Upper middle income","Sub-Saharan Africa","Gabon",2019,129.81,62.5,100.25,114.29,65.37,122.31,755.5,NA,NA,NA,NA,NA,132.55,97.91,NA
"High income","Europe & Central Asia","Germany",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"High income","Europe & Central Asia","Germany",1991,100.27,101.34,103.45,100,97.21,104.72,175.8,-86.38,101,100.35,100.69,101.88,100,100,100.38
"High income","Europe & Central Asia","Germany",1992,100.41,102.01,104.19,118.87,36.69,118.54,-169.5,-98.84,101.62,100.7,100.8,103.32,100,100,100.63
"High income","Europe & Central Asia","Germany",1993,100.55,102.68,104.19,145.28,-118.64,114.43,16.05,-79.89,102.87,101.17,100.57,106.94,100,100,101.1
"High income","Europe & Central Asia","Germany",1994,100.82,103.36,104.93,164.15,45.63,121.4,236.23,-57.44,103.5,101.52,100.8,108.38,100,100,101.36
"High income","Europe & Central Asia","Germany",1995,101.09,104.03,105.42,154.72,29.21,141.94,322.69,-129.32,104.12,101.99,101.03,109.68,100,100,101.62
"High income","Europe & Central Asia","Germany",1996,101.37,105.37,105.67,166.04,15.62,136.68,432.65,-209.39,104.74,102.46,101.15,110.84,100.96,99,101.86
"High income","Europe & Central Asia","Germany",1997,101.64,106.04,106.16,186.79,33.94,120.89,583.89,-143.81,105.37,102.93,101.38,111.99,101.03,96.7,101.5
"High income","Europe & Central Asia","Germany",1998,102.05,107.38,106.65,184.91,38.42,122.35,913.82,-314.14,106.49,103.51,101.61,114.74,100.99,92.12,100.69
"High income","Europe & Central Asia","Germany",1999,102.33,108.72,107.39,167.92,36,119.83,2717.09,-248.43,107.49,103.98,101.95,117.05,100.96,93.98,101.59
"High income","Europe & Central Asia","Germany",2000,102.6,110.74,107.64,149.06,55.09,105.97,8844.27,797.55,108.49,104.45,102.41,119.22,99.48,94.13,101.58
"High income","Europe & Central Asia","Germany",2001,102.87,113.42,108.37,147.17,32.31,105.85,2029.86,-61.89,109.36,104.92,102.64,121.39,98.69,99.57,103.19
"High income","Europe & Central Asia","Germany",2002,103.15,116.78,109.11,160.38,-103.78,112.44,1717.39,258.6,110.24,105.39,102.64,123.7,98.68,100.86,103.89
"High income","Europe & Central Asia","Germany",2003,103.42,120.13,109.61,184.91,-113.58,135.6,1815.61,221.51,110.99,105.85,102.53,125.87,98.93,99.86,104
"High income","Europe & Central Asia","Germany",2004,103.69,123.49,109.85,201.89,22.64,152.64,-603.42,-137.23,112.23,106.32,102.99,129.19,99.39,99.57,104.6
"High income","Europe & Central Asia","Germany",2005,103.97,126.85,110.1,211.32,13.74,154.71,1456.98,-135.42,112.36,106.67,103.22,129.05,99.85,97.56,104.27
"High income","Europe & Central Asia","Germany",2006,104.24,129.53,110.84,194.34,72.59,162.86,2025.09,-281.79,113.61,107.03,103.91,131.65,99.04,101.43,105.54
"High income","Europe & Central Asia","Germany",2007,104.51,132.21,111.33,164.15,56.79,186.46,1029.88,-418.08,114.11,107.38,104.48,132.23,98.89,101.43,105.71
"High income","Europe & Central Asia","Germany",2008,104.79,134.23,111.58,141.51,18.31,203.67,575.07,-312.25,114.36,107.73,104.6,132.8,99.21,101.15,105.87
"High income","Europe & Central Asia","Germany",2009,105.06,136.24,112.07,145.28,-208.41,186,1156.39,-200.36,114.36,108.08,103.91,133.38,100.19,101,106.14
"High income","Europe & Central Asia","Germany",2010,105.34,138.26,112.32,132.08,79.52,186.21,1755.41,-282.15,114.86,108.31,104.6,133.67,99.89,101.86,106.46
"High income","Europe & Central Asia","Germany",2011,105.61,138.93,112.81,109.43,74.67,209.13,1805.02,-48.29,115.48,108.55,105.63,134.39,100.4,102.87,107.17
"High income","Europe & Central Asia","Germany",2012,105.61,139.6,113.05,101.89,7.98,196.64,1285.64,-156.61,115.73,108.78,105.63,134.83,100.61,101.72,107.01
"High income","Europe & Central Asia","Germany",2013,105.61,140.27,113.55,98.11,8.15,207.52,1247.5,-121.48,115.73,109.02,105.63,134.54,100.39,104.3,107.64
"High income","Europe & Central Asia","Germany",2014,105.61,141.61,113.79,94.34,42.35,215.03,347.7,-409.75,116.1,109.25,105.86,135.26,100.57,105.16,108.09
"High income","Europe & Central Asia","Germany",2015,105.61,142.28,114.04,86.79,33.11,184.45,1287.16,-318.59,116.48,109.48,106.09,135.84,101.26,105.73,108.6
"High income","Europe & Central Asia","Germany",2016,105.61,142.95,114.29,77.36,42.44,188.75,1293.4,-219.25,116.85,109.72,106.32,136.71,100.67,106.59,108.83
"High income","Europe & Central Asia","Germany",2017,105.75,143.62,114.29,69.81,46.91,198.84,2234.83,-196.43,117.1,109.95,106.67,136.71,100.48,105.73,108.62
"High income","Europe & Central Asia","Germany",2018,105.75,144.3,114.04,64.15,29.07,213.59,2946.8,-44.34,117.23,110.19,106.78,136.71,100.4,106.3,108.81
"High income","Europe & Central Asia","Germany",2019,105.88,144.97,114.04,56.6,10.74,207.4,1301.19,-292.03,NA,NA,NA,NA,100.57,105.3,NA
"Lower middle income","Sub-Saharan Africa","Ghana",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Lower middle income","Sub-Saharan Africa","Ghana",1991,102.2,100,100,100,158.67,108.81,120.64,135.14,101.1,101.06,100.68,101.6,100,100,100.46
"Lower middle income","Sub-Saharan Africa","Ghana",1992,104.12,100,100,100,116.54,102.79,139.59,152.03,101.98,101.77,101.13,102.93,100,100,100.79
"Lower middle income","Sub-Saharan Africa","Ghana",1993,106.04,103.57,100,112.77,145.7,92.92,833.68,844.59,102.86,102.3,101.58,104.27,100,100,101.09
"Lower middle income","Sub-Saharan Africa","Ghana",1994,108.24,103.57,100.21,123.4,99.13,82.47,1702.89,1574.32,103.3,102.3,101.81,105.87,100,100,101.31
"Lower middle income","Sub-Saharan Africa","Ghana",1995,110.16,103.57,100.21,136.17,123.54,95.32,655.49,719.59,103.96,101.94,102.26,107.2,100,100,101.46
"Lower middle income","Sub-Saharan Africa","Ghana",1996,112.36,103.57,100.41,148.94,138.26,99.62,688.54,810.81,104.19,101.59,102.94,108,100.1,103.78,103.04
"Lower middle income","Sub-Saharan Africa","Ghana",1997,114.56,103.57,100.41,161.7,126.06,96.53,472.33,552.7,104.63,101.06,103.39,109.07,100.06,101.98,102.44
"Lower middle income","Sub-Saharan Africa","Ghana",1998,116.48,103.57,100.41,174.47,141.2,102.23,890.41,1131.08,104.85,100.71,104.07,109.6,100.01,102.52,102.72
"Lower middle income","Sub-Saharan Africa","Ghana",1999,118.68,103.57,100.62,214.89,132.18,102.93,1256.22,1646.62,105.29,100.53,104.75,110.93,99.8,104.14,103.51
"Lower middle income","Sub-Saharan Africa","Ghana",2000,120.6,103.57,100.83,221.28,111.15,64.84,1324.79,1120.95,106.39,100.53,104.98,113.87,102.06,104.5,104.46
"Lower middle income","Sub-Saharan Africa","Ghana",2001,122.53,103.57,100.62,197.87,120.16,67.48,668.72,603.51,106.17,101.06,105.66,111.73,103.89,104.32,104.7
"Lower middle income","Sub-Saharan Africa","Ghana",2002,124.45,103.57,100.41,176.6,135.18,76.4,380.28,398.18,107.27,101.77,106.33,113.87,107.85,102.88,105.39
"Lower middle income","Sub-Saharan Africa","Ghana",2003,126.37,103.57,100.41,157.45,156.21,92.27,712.95,923.99,107.71,102.65,107.24,112.8,110,104.68,106.66
"Lower middle income","Sub-Saharan Africa","Ghana",2004,128.02,100,100.21,136.17,168.23,104.73,623.98,941.01,109.47,103.89,108.14,116.53,115.47,106.29,109.12
"Lower middle income","Sub-Saharan Africa","Ghana",2005,129.95,100,100,117.02,177.24,123.41,537.53,979.53,111.89,105.3,109.73,121.07,119.03,101.62,109.02
"Lower middle income","Sub-Saharan Africa","Ghana",2006,131.87,100,99.79,97.87,192.26,228.78,1240,4297.36,114.1,106.71,111.09,125.07,117.99,100,109.08
"Lower middle income","Sub-Saharan Africa","Ghana",2007,133.79,100,99.38,100,130.58,270.46,2223.01,9345.8,116.52,107.95,111.76,131.2,117.01,103.6,111.26
"Lower middle income","Sub-Saharan Africa","Ghana",2008,135.71,100,98.96,102.13,274.87,303.69,3787,18344.03,119.38,109.36,113.8,136.27,116.68,102.52,111.88
"Lower middle income","Sub-Saharan Africa","Ghana",2009,137.36,100,98.55,108.51,145.53,269.61,3634.15,15984.05,120.48,110.42,114.71,137.6,122.9,104.5,114.33
"Lower middle income","Sub-Saharan Africa","Ghana",2010,139.29,100,98.14,112.77,237.31,325.95,3123.48,17076.69,122.03,111.48,116.06,140.27,123.1,108.27,116.47
"Lower middle income","Sub-Saharan Africa","Ghana",2011,141.21,103.57,97.72,119.15,421.99,388.69,3285.1,21771.91,124.01,112.54,119.23,142.13,117.9,106.83,115.71
"Lower middle income","Sub-Saharan Africa","Ghana",2012,143.13,103.57,97.31,125.53,279.16,398.25,3176.44,22252.91,125.55,113.43,120.59,144.27,111.64,109.17,115.93
"Lower middle income","Sub-Saharan Africa","Ghana",2013,144.78,107.14,96.89,134.04,219.67,588.35,2057.64,21799.53,127.31,114.31,123.3,146.13,102.43,110.25,115.24
"Lower middle income","Sub-Saharan Africa","Ghana",2014,146.7,107.14,96.27,138.3,87.04,494.44,2494.11,22682.36,127.09,115.37,123.08,144,101.75,115.47,117
"Lower middle income","Sub-Saharan Africa","Ghana",2015,148.63,107.14,95.86,144.68,65.43,437.45,2615.63,20073.61,128.85,116.25,123.76,148,102.04,113.31,116.94
"Lower middle income","Sub-Saharan Africa","Ghana",2016,150.27,107.14,96.07,114.89,103.57,484.5,2521.14,23450.46,129.3,117.14,123.98,148.53,98.99,113.31,116.57
"Lower middle income","Sub-Saharan Africa","Ghana",2017,152.2,107.14,96.27,89.36,244.63,508.21,2195.35,21885.68,130.18,118.2,125.57,148,96.53,101.08,111.76
"Lower middle income","Sub-Saharan Africa","Ghana",2018,154.12,110.71,96.48,89.36,188.16,552.46,1814.3,19649.9,131.28,119.08,126.92,149.07,96.9,100.72,112.16
"Lower middle income","Sub-Saharan Africa","Ghana",2019,155.77,110.71,96.27,91.49,194.62,552.41,1377.49,NA,NA,NA,NA,NA,97.59,103.42,NA
"High income","Europe & Central Asia","Greece",1990,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"High income","Europe & Central Asia","Greece",1991,100.14,101.47,96.93,100,100,106.13,105.15,112.94,101.33,100.57,100.5,102.8,100,100,100.52
"High income","Europe & Central Asia","Greece",1992,100.42,102.94,99.16,101.3,22.58,116.42,95.87,113.83,101.46,101.03,100.5,102.64,100,100,100.58
"High income","Europe & Central Asia","Greece",1993,100.56,104.41,99.72,111.69,-151.61,108.35,87.46,97.21,101.2,101.49,100,101.98,100,100,100.5
"High income","Europe & Central Asia","Greece",1994,100.7,106.62,100.28,115.58,64.52,115.53,81.95,97.61,101.73,101.84,100.37,103.13,100,100,100.76
"High income","Europe & Central Asia","Greece",1995,100.84,108.82,101.4,118.18,67.73,134.99,74.93,104.78,101.99,102.18,100.62,103.29,100,100,100.88
"High income","Europe & Central Asia","Greece",1996,100.98,111.03,103.63,125.97,92.33,143.22,70.65,105.27,102.52,102.41,100.99,104.12,100.05,98.86,100.78
"High income","Europe & Central Asia","Greece",1997,101.26,113.97,104.19,124.68,144.65,139.87,66.95,97.91,103.19,102.64,101.73,105.27,106.29,97.39,102.34
"High income","Europe & Central Asia","Greece",1998,101.4,116.18,106.42,140.26,125.64,140.33,4.8,NA,104.52,102.99,102.35,108.57,106.74,99.02,103.47
"High income","Europe & Central Asia","Greece",1999,101.54,118.38,108.38,154.55,99.12,137.97,5.65,2.48,104.78,103.22,102.6,108.57,106.61,99.67,103.7
"High income","Europe & Central Asia","Greece",2000,101.68,121.32,108.38,145.45,126.44,125.45,-100.61,-201.16,105.71,103.56,103.22,110.71,106.3,99.67,104.03
"High income","Europe & Central Asia","Greece",2001,101.96,123.53,107.82,136.36,133.28,130.6,0.14,96.96,107.04,103.91,103.84,113.67,106.93,103.59,105.8
"High income","Europe & Central Asia","Greece",2002,102.52,126.47,108.94,129.87,126.54,146.98,2.16,-161.24,108.63,104.37,104.46,117.63,107.36,96.57,104.64
"High income","Europe & Central Asia","Greece",2003,103.08,128.68,110.06,122.08,186.92,192.47,67.92,95.18,109.56,104.71,105.32,119.28,108.19,96.08,105.13
"High income","Europe & Central Asia","Greece",2004,103.64,130.15,112.29,133.77,163.26,228.69,86.98,107.12,110.89,105.06,106.19,122.24,109.75,96.57,106.24
"High income","Europe & Central Asia","Greece",2005,104.2,131.62,112.85,129.87,19.33,234.91,27.06,-181.49,112.22,105.29,106.19,126.52,111.05,96.41,107.1
"High income","Europe & Central Asia","Greece",2006,104.62,133.82,113.69,116.88,182.34,258.34,192.85,117.06,113.01,105.63,106.93,127.68,112.81,98.2,108.39
"High income","Europe & Central Asia","Greece",2007,105.17,136.03,114.25,109.09,105.6,300.28,59.85,-428.7,112.75,105.98,107.43,125.86,113.13,95.92,107.76
"High income","Europe & Central Asia","Greece",2008,105.73,136.76,114.53,101.3,-110.81,333.3,157.55,251.28,113.81,106.32,107.18,129.32,113.8,99.02,109.24
"High income","Europe & Central Asia","Greece",2009,106.15,138.97,116.76,124.68,-238.73,309.48,81.65,32.31,114.08,106.67,106.44,130.81,116.39,99.35,110.14
"High income","Europe & Central Asia","Greece",2010,106.71,141.18,118.16,164.94,-276.74,280.39,17.34,-215.79,113.81,107.01,105.45,130.64,117.93,102.45,111.29
"High income","Europe & Central Asia","Greece",2011,107.13,142.65,118.99,232.47,-394.6,269.96,36.96,-172.28,113.28,107.47,103.59,130.97,118.45,98.53,110.17
"High income","Europe & Central Asia","Greece",2012,107.69,144.85,120.39,316.88,-335.5,231.69,65.9,97.89,113.68,107.82,102.85,132.62,119.28,90.52,108.32
"High income","Europe & Central Asia","Greece",2013,108.25,147.79,120.67,357.14,-204.56,227.86,119.6,362.47,113.94,108.16,102.23,133.77,118.86,90.52,108.31
"High income","Europe & Central Asia","Greece",2014,108.67,150.74,121.79,344.16,23.86,226.67,110.84,-131.73,115.01,108.51,102.6,136.9,119.16,91.01,109.02
"High income","Europe & Central Asia","Greece",2015,109.09,152.94,123.18,323.38,-114.12,189.24,62.87,-131.21,115.27,108.85,102.6,137.23,119.41,88.24,108.42
"High income","Europe & Central Asia","Greece",2016,109.65,155.15,123.46,305.19,-106.16,188.71,134.64,443.97,115.01,109.2,102.6,135.75,119.83,86.93,108.06
"High income","Europe & Central Asia","Greece",2017,110.07,157.35,122.91,279.22,48.55,197.19,164.54,326.71,115.67,109.43,102.97,137.23,120.24,89.87,109.26
